 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
530,0.75087,530,0.56841,530,0,530,-0.56841
531,0.75087,531,0.56841,531,0,531,-0.56841
532,0.75087,532,0.56841,532,0,532,-0.56841
533,0.75087,533,0.56841,533,0,533,-0.56841
534,0.75087,534,0.56841,534,0,534,-0.56841
535,0.75087,535,0.56841,535,0,535,-0.56841
536,0.75087,536,0.56841,536,0,536,-0.56841
537,0.75087,537,0.56841,537,0,537,-0.56841
538,0.75087,538,0.56841,538,0,538,-0.56841
539,0.75087,539,0.56841,539,0,539,-0.56841
540,0.75087,540,0.56841,540,0,540,-0.56841
541,0.75087,541,0.56841,541,0,541,-0.56841
542,0.75087,542,0.56841,542,0,542,-0.56841
543,0.75087,543,0.56841,543,0,543,-0.56841
544,0.75087,544,0.56841,544,0,544,-0.56841
545,0.75087,545,0.56841,545,0,545,-0.56841
546,0.75087,546,0.56841,546,0,546,-0.56841
547,0.75087,547,0.56841,547,0,547,-0.56841
548,0.75087,548,0.56841,548,0,548,-0.56841
549,0.75087,549,0.56841,549,0,549,-0.56841
550,0.75087,550,0.56841,550,0,550,-0.56841
551,0.75087,551,0.56841,551,0,551,-0.56841
552,0.75087,552,0.56841,552,0,552,-0.56841
553,0.75087,553,0.56841,553,0,553,-0.56841
554,0.75087,554,0.56841,554,0,554,-0.56841
555,0.75087,555,0.56841,555,0,555,-0.56841
556,0.75087,556,0.56841,556,0,556,-0.56841
557,0.75087,557,0.56841,557,0,557,-0.56841
558,0.75087,558,0.56841,558,0,558,-0.56841
559,0.75087,559,0.56841,559,0,559,-0.56841
560,0.75087,560,0.56841,560,0,560,-0.56841
561,0.75087,561,0.56841,561,0,561,-0.56841
562,0.75087,562,0.56841,562,0,562,-0.56841
563,0.75087,563,0.56841,563,0,563,-0.56841
564,0.75087,564,0.56841,564,0,564,-0.56841
565,0.75087,565,0.56841,565,0,565,-0.56841
566,0.75087,566,0.56841,566,0,566,-0.56841
567,0.75087,567,0.56841,567,0,567,-0.56841
568,0.75087,568,0.56841,568,0,568,-0.56841
569,0.75087,569,0.56841,569,0,569,-0.56841
570,0.75087,570,0.56841,570,0,570,-0.56841
571,0.75087,571,0.56841,571,0,571,-0.56841
572,0.75087,572,0.56841,572,0,572,-0.56841
573,0.75087,573,0.56841,573,0,573,-0.56841
574,0.75087,574,0.56841,574,0,574,-0.56841
575,0.75087,575,0.56841,575,0,575,-0.56841
576,0.75087,576,0.56841,576,0,576,-0.56841
577,0.75087,577,0.56841,577,0,577,-0.56841
578,0.75087,578,0.56841,578,0,578,-0.56841
579,0.75087,579,0.56841,579,0,579,-0.56841
580,0.75087,580,0.56841,580,0,580,-0.56841
581,0.75087,581,0.56841,581,0,581,-0.56841
582,0.75087,582,0.56841,582,0,582,-0.56841
583,0.75087,583,0.56841,583,0,583,-0.56841
584,0.75087,584,0.56841,584,0,584,-0.56841
585,0.75087,585,0.56841,585,0,585,-0.56841
586,0.75087,586,0.56841,586,0,586,-0.56841
587,0.75087,587,0.56841,587,0,587,-0.56841
588,0.75087,588,0.56841,588,0,588,-0.56841
589,0.75087,589,0.56841,589,0,589,-0.56841
590,0.75087,590,0.56841,590,0,590,-0.56841
591,0.75087,591,0.56841,591,0,591,-0.56841
592,0.75087,592,0.56841,592,0,592,-0.56841
593,0.75087,593,0.56841,593,0,593,-0.56841
594,0.75087,594,0.56841,594,0,594,-0.56841
595,0.75087,595,0.56841,595,0,595,-0.56841
596,0.75087,596,0.56841,596,0,596,-0.56841
597,0.75087,597,0.56841,597,0,597,-0.56841
598,0.75087,598,0.56841,598,0,598,-0.56841
599,0.75087,599,0.56841,599,0,599,-0.56841
600,0.75087,600,0.56841,600,0,600,-0.56841
601,0.75087,601,0.56841,601,0,601,-0.56841
602,0.75087,602,0.56841,602,0,602,-0.56841
603,0.75087,603,0.56841,603,0,603,-0.56841
604,0.75087,604,0.56841,604,0,604,-0.56841
605,0.75087,605,0.56841,605,0,605,-0.56841
606,0.75087,606,0.56841,606,0,606,-0.56841
607,0.75087,607,0.56841,607,0,607,-0.56841
608,0.75087,608,0.56841,608,0,608,-0.56841
609,0.75087,609,0.56841,609,0,609,-0.56841
610,0.75087,610,0.56841,610,0,610,-0.56841
611,0.75087,611,0.56841,611,0,611,-0.56841
612,0.75087,612,0.56841,612,0,612,-0.56841
613,0.75087,613,0.56841,613,0,613,-0.56841
614,0.75087,614,0.56841,614,0,614,-0.56841
615,0.75087,615,0.56841,615,0,615,-0.56841
616,0.75087,616,0.56841,616,0,616,-0.56841
617,0.75087,617,0.56841,617,0,617,-0.56841
618,0.75087,618,0.56841,618,0,618,-0.56841
619,0.75087,619,0.56841,619,0,619,-0.56841
620,0.75087,620,0.56841,620,0,620,-0.56841
621,0.75087,621,0.56841,621,0,621,-0.56841
622,0.75087,622,0.56841,622,0,622,-0.56841
623,0.75087,623,0.56841,623,0,623,-0.56841
624,0.75087,624,0.56841,624,0,624,-0.56841
625,0.75087,625,0.56841,625,0,625,-0.56841
626,0.75087,626,0.56841,626,0,626,-0.56841
627,0.75087,627,0.56841,627,0,627,-0.56841
628,0.75087,628,0.56841,628,0,628,-0.56841
629,0.75087,629,0.56841,629,0,629,-0.56841
630,0.75087,630,0.56841,630,0,630,-0.56841
631,0.75087,631,0.56841,631,0,631,-0.56841
632,0.75087,632,0.56841,632,0,632,-0.56841
633,0.75087,633,0.56841,633,0,633,-0.56841
634,0.75087,634,0.56841,634,0,634,-0.56841
635,0.75087,635,0.56841,635,0,635,-0.56841
636,0.75087,636,0.56841,636,0,636,-0.56841
637,0.75087,637,0.56841,637,0,637,-0.56841
638,0.75087,638,0.56841,638,0,638,-0.56841
639,0.75087,639,0.56841,639,0,639,-0.56841
640,0.75087,640,0.56841,640,0,640,-0.56841
641,0.75087,641,0.56841,641,0,641,-0.56841
642,0.75087,642,0.56841,642,0,642,-0.56841
643,0.75087,643,0.56841,643,0,643,-0.56841
644,0.75087,644,0.56841,644,0,644,-0.56841
645,0.75087,645,0.56841,645,0,645,-0.56841
646,0.75087,646,0.56841,646,0,646,-0.56841
647,0.75087,647,0.56841,647,0,647,-0.56841
648,0.75087,648,0.56841,648,0,648,-0.56841
649,0.75087,649,0.56841,649,0,649,-0.56841
650,0.75087,650,0.56841,650,0,650,-0.56841
651,0.75087,651,0.56841,651,0,651,-0.56841
652,0.75087,652,0.56841,652,0,652,-0.56841
653,0.75087,653,0.56841,653,0,653,-0.56841
654,0.75087,654,0.56841,654,0,654,-0.56841
655,0.75087,655,0.56841,655,0,655,-0.56841
656,0.75087,656,0.56841,656,0,656,-0.56841
657,0.75087,657,0.56841,657,0,657,-0.56841
658,0.75087,658,0.56841,658,0,658,-0.56841
659,0.75087,659,0.56841,659,0,659,-0.56841
660,0.75087,660,0.56841,660,0,660,-0.56841
661,0.75087,661,0.56841,661,0,661,-0.56841
662,0.75087,662,0.56841,662,0,662,-0.56841
663,0.75087,663,0.56841,663,0,663,-0.56841
664,0.75087,664,0.56841,664,0,664,-0.56841
665,0.75087,665,0.56841,665,0,665,-0.56841
666,0.75087,666,0.56841,666,0,666,-0.56841
667,0.75087,667,0.56841,667,0,667,-0.56841
668,0.75087,668,0.56841,668,0,668,-0.56841
669,0.75087,669,0.56841,669,0,669,-0.56841
670,0.75087,670,0.56841,670,0,670,-0.56841
671,0.75087,671,0.56841,671,0,671,-0.56841
672,0.75087,672,0.56841,672,0,672,-0.56841
673,0.75087,673,0.56841,673,0,673,-0.56841
674,0.75087,674,0.56841,674,0,674,-0.56841
675,0.75087,675,0.56841,675,0,675,-0.56841
676,0.75087,676,0.56841,676,0,676,-0.56841
677,0.75087,677,0.56841,677,0,677,-0.56841
678,0.75087,678,0.56841,678,0,678,-0.56841
679,0.75087,679,0.56841,679,0,679,-0.56841
680,0.75087,680,0.56841,680,0,680,-0.56841
681,0.75087,681,0.56841,681,0,681,-0.56841
682,0.75087,682,0.56841,682,0,682,-0.56841
683,0.75087,683,0.56841,683,0,683,-0.56841
684,0.75087,684,0.56841,684,0,684,-0.56841
685,0.75087,685,0.56841,685,0,685,-0.56841
686,0.75087,686,0.56841,686,0,686,-0.56841
687,0.75087,687,0.56841,687,0,687,-0.56841
688,0.75087,688,0.56841,688,0,688,-0.56841
689,0.75087,689,0.56841,689,0,689,-0.56841
690,0.75087,690,0.56841,690,0,690,-0.56841
691,0.75087,691,0.56841,691,0,691,-0.56841
692,0.75087,692,0.56841,692,0,692,-0.56841
693,0.75087,693,0.56841,693,0,693,-0.56841
694,0.75087,694,0.56841,694,0,694,-0.56841
695,0.75087,695,0.56841,695,0,695,-0.56841
696,0.75087,696,0.56841,696,0,696,-0.56841
697,0.75087,697,0.56841,697,0,697,-0.56841
698,0.75087,698,0.56841,698,0,698,-0.56841
699,0.75087,699,0.56841,699,0,699,-0.56841
700,0.75087,700,0.56841,700,0,700,-0.56841
701,0.75087,701,0.56841,701,0,701,-0.56841
702,0.75087,702,0.56841,702,0,702,-0.56841
703,0.75087,703,0.56841,703,0,703,-0.56841
704,0.75087,704,0.56841,704,0,704,-0.56841
705,0.75087,705,0.56841,705,0,705,-0.56841
706,0.75087,706,0.56841,706,0,706,-0.56841
707,0.75087,707,0.56841,707,0,707,-0.56841
708,0.75087,708,0.56841,708,0,708,-0.56841
709,0.75087,709,0.56841,709,0,709,-0.56841
710,0.75087,710,0.56841,710,0,710,-0.56841
711,0.75087,711,0.56841,711,0,711,-0.56841
712,0.75087,712,0.56841,712,0,712,-0.56841
713,0.75087,713,0.56841,713,0,713,-0.56841
714,0.75087,714,0.56841,714,0,714,-0.56841
715,0.75087,715,0.56841,715,0,715,-0.56841
716,0.75087,716,0.56841,716,0,716,-0.56841
717,0.75087,717,0.56841,717,0,717,-0.56841
718,0.75087,718,0.56841,718,0,718,-0.56841
719,0.75087,719,0.56841,719,0,719,-0.56841
720,0.75087,720,0.56841,720,0,720,-0.56841
721,0.75087,721,0.56841,721,0,721,-0.56841
722,0.75087,722,0.56841,722,0,722,-0.56841
723,0.75087,723,0.56841,723,0,723,-0.56841
724,0.75087,724,0.56841,724,0,724,-0.56841
725,0.75087,725,0.56841,725,0,725,-0.56841
726,0.75087,726,0.56841,726,0,726,-0.56841
727,0.75087,727,0.56841,727,0,727,-0.56841
728,0.75087,728,0.56841,728,0,728,-0.56841
729,0.75087,729,0.56841,729,0,729,-0.56841
730,0.75087,730,0.56841,730,0,730,-0.56841
731,0.75087,731,0.56841,731,0,731,-0.56841
732,0.75087,732,0.56841,732,0,732,-0.56841
733,0.75087,733,0.56841,733,0,733,-0.56841
734,0.75087,734,0.56841,734,0,734,-0.56841
735,0.75087,735,0.56841,735,0,735,-0.56841
736,0.75087,736,0.56841,736,0,736,-0.56841
737,0.75087,737,0.56841,737,0,737,-0.56841
738,0.75087,738,0.56841,738,0,738,-0.56841
739,0.75087,739,0.56841,739,0,739,-0.56841
740,0.75087,740,0.56841,740,0,740,-0.56841
741,0.75087,741,0.56841,741,0,741,-0.56841
742,0.75087,742,0.56841,742,0,742,-0.56841
743,0.75087,743,0.56841,743,0,743,-0.56841
744,0.75087,744,0.56841,744,0,744,-0.56841
745,0.75087,745,0.56841,745,0,745,-0.56841
746,0.75087,746,0.56841,746,0,746,-0.56841
747,0.75087,747,0.56841,747,0,747,-0.56841
748,0.75087,748,0.56841,748,0,748,-0.56841
749,0.75087,749,0.56841,749,0,749,-0.56841
750,0.75087,750,0.56841,750,0,750,-0.56841
751,0.75087,751,0.56841,751,0,751,-0.56841
752,0.75087,752,0.56841,752,0,752,-0.56841
753,0.75087,753,0.56841,753,0,753,-0.56841
754,0.75087,754,0.56841,754,0,754,-0.56841
755,0.75087,755,0.56841,755,0,755,-0.56841
756,0.75087,756,0.56841,756,0,756,-0.56841
757,0.75087,757,0.56841,757,0,757,-0.56841
758,0.75087,758,0.56841,758,0,758,-0.56841
759,0.75087,759,0.56841,759,0,759,-0.56841
760,0.75087,760,0.56841,760,0,760,-0.56841
761,0.75087,761,0.56841,761,0,761,-0.56841
762,0.75087,762,0.56841,762,0,762,-0.56841
763,0.75087,763,0.56841,763,0,763,-0.56841
764,0.75087,764,0.56841,764,0,764,-0.56841
765,0.75087,765,0.56841,765,0,765,-0.56841
766,0.75087,766,0.56841,766,0,766,-0.56841
767,0.75087,767,0.56841,767,0,767,-0.56841
768,0.75087,768,0.56841,768,0,768,-0.56841
769,0.75087,769,0.56841,769,0,769,-0.56841
770,0.75087,770,0.56841,770,0,770,-0.56841
771,0.75087,771,0.56841,771,0,771,-0.56841
772,0.75087,772,0.56841,772,0,772,-0.56841
773,0.75087,773,0.56841,773,0,773,-0.56841
774,0.75087,774,0.56841,774,0,774,-0.56841
775,0.75087,775,0.56841,775,0,775,-0.56841
776,0.75087,776,0.56841,776,0,776,-0.56841
777,0.75087,777,0.56841,777,0,777,-0.56841
778,0.75087,778,0.56841,778,0,778,-0.56841
779,0.75087,779,0.56841,779,0,779,-0.56841
780,0.75087,780,0.56841,780,0,780,-0.56841
781,0.75087,781,0.56841,781,0,781,-0.56841
782,0.75087,782,0.56841,782,0,782,-0.56841
783,0.75087,783,0.56841,783,0,783,-0.56841
784,0.75087,784,0.56841,784,0,784,-0.56841
785,0.75087,785,0.56841,785,0,785,-0.56841
786,0.75087,786,0.56841,786,0,786,-0.56841
787,0.75087,787,0.56841,787,0,787,-0.56841
788,0.75087,788,0.56841,788,0,788,-0.56841
789,0.75087,789,0.56841,789,0,789,-0.56841
790,0.75087,790,0.56841,790,0,790,-0.56841
791,0.75087,791,0.56841,791,0,791,-0.56841
792,0.75087,792,0.56841,792,0,792,-0.56841
793,0.75087,793,0.56841,793,0,793,-0.56841
794,0.75087,794,0.56841,794,0,794,-0.56841
795,0.75087,795,0.56841,795,0,795,-0.56841
796,0.75087,796,0.56841,796,0,796,-0.56841
797,0.75087,797,0.56841,797,0,797,-0.56841
798,0.75087,798,0.56841,798,0,798,-0.56841
799,0.75087,799,0.56841,799,0,799,-0.56841
800,0.75087,800,0.56841,800,0,800,-0.56841
801,0.75087,801,0.56841,801,0,801,-0.56841
802,0.75087,802,0.56841,802,0,802,-0.56841
803,0.75087,803,0.56841,803,0,803,-0.56841
804,0.75087,804,0.56841,804,0,804,-0.56841
805,0.75087,805,0.56841,805,0,805,-0.56841
806,0.75087,806,0.56841,806,0,806,-0.56841
807,0.75087,807,0.56841,807,0,807,-0.56841
808,0.75087,808,0.56841,808,0,808,-0.56841
809,0.75087,809,0.56841,809,0,809,-0.56841
810,0.75087,810,0.56841,810,0,810,-0.56841
811,0.75087,811,0.56841,811,0,811,-0.56841
812,0.75087,812,0.56841,812,0,812,-0.56841
813,0.75087,813,0.56841,813,0,813,-0.56841
814,0.75087,814,0.56841,814,0,814,-0.56841
815,0.75087,815,0.56841,815,0,815,-0.56841
816,0.75087,816,0.56841,816,0,816,-0.56841
817,0.75087,817,0.56841,817,0,817,-0.56841
818,0.75087,818,0.56841,818,0,818,-0.56841
819,0.75087,819,0.56841,819,0,819,-0.56841
820,0.75087,820,0.56841,820,0,820,-0.56841
821,0.75087,821,0.56841,821,0,821,-0.56841
822,0.75087,822,0.56841,822,0,822,-0.56841
823,0.75087,823,0.56841,823,0,823,-0.56841
824,0.75087,824,0.56841,824,0,824,-0.56841
825,0.75087,825,0.56841,825,0,825,-0.56841
826,0.75087,826,0.56841,826,0,826,-0.56841
827,0.75087,827,0.56841,827,0,827,-0.56841
828,0.75087,828,0.56841,828,0,828,-0.56841
829,0.75087,829,0.56841,829,0,829,-0.56841
830,0.75087,830,0.56841,830,0,830,-0.56841
831,0.75087,831,0.56841,831,0,831,-0.56841
832,0.75087,832,0.56841,832,0,832,-0.56841
833,0.75087,833,0.56841,833,0,833,-0.56841
834,0.75087,834,0.56841,834,0,834,-0.56841
835,0.75087,835,0.56841,835,0,835,-0.56841
836,0.75087,836,0.56841,836,0,836,-0.56841
837,0.75087,837,0.56841,837,0,837,-0.56841
838,0.75087,838,0.56841,838,0,838,-0.56841
839,0.75087,839,0.56841,839,0,839,-0.56841
840,0.75087,840,0.56841,840,0,840,-0.56841
841,0.75087,841,0.56841,841,0,841,-0.56841
842,0.75087,842,0.56841,842,0,842,-0.56841
843,0.75087,843,0.56841,843,0,843,-0.56841
844,0.75087,844,0.56841,844,0,844,-0.56841
845,0.75087,845,0.56841,845,0,845,-0.56841
846,0.75087,846,0.56841,846,0,846,-0.56841
847,0.75087,847,0.56841,847,0,847,-0.56841
848,0.75087,848,0.56841,848,0,848,-0.56841
849,0.75087,849,0.56841,849,0,849,-0.56841
850,0.75087,850,0.56841,850,0,850,-0.56841
851,0.75087,851,0.56841,851,0,851,-0.56841
852,0.75087,852,0.56841,852,0,852,-0.56841
853,0.75087,853,0.56841,853,0,853,-0.56841
854,0.75087,854,0.56841,854,0,854,-0.56841
855,0.75087,855,0.56841,855,0,855,-0.56841
856,0.75087,856,0.56841,856,0,856,-0.56841
857,0.75087,857,0.56841,857,0,857,-0.56841
858,0.75087,858,0.56841,858,0,858,-0.56841
859,0.75087,859,0.56841,859,0,859,-0.56841
860,0.75087,860,0.56841,860,0,860,-0.56841
861,0.75087,861,0.56841,861,0,861,-0.56841
862,0.75087,862,0.56841,862,0,862,-0.56841
863,0.75087,863,0.56841,863,0,863,-0.56841
864,0.75087,864,0.56841,864,0,864,-0.56841
865,0.75087,865,0.56841,865,0,865,-0.56841
866,0.75087,866,0.56841,866,0,866,-0.56841
867,0.75087,867,0.56841,867,0,867,-0.56841
868,0.75087,868,0.56841,868,0,868,-0.56841
869,0.75087,869,0.56841,869,0,869,-0.56841
870,0.75087,870,0.56841,870,0,870,-0.56841
871,0.75087,871,0.56841,871,0,871,-0.56841
872,0.75087,872,0.56841,872,0,872,-0.56841
873,0.75087,873,0.56841,873,0,873,-0.56841
874,0.75087,874,0.56841,874,0,874,-0.56841
875,0.75087,875,0.56841,875,0,875,-0.56841
876,0.75087,876,0.56841,876,0,876,-0.56841
877,0.75087,877,0.56841,877,0,877,-0.56841
878,0.75087,878,0.56841,878,0,878,-0.56841
879,0.75087,879,0.56841,879,0,879,-0.56841
880,0.75087,880,0.56841,880,0,880,-0.56841
881,0.75087,881,0.56841,881,0,881,-0.56841
882,0.75087,882,0.56841,882,0,882,-0.56841
883,0.75087,883,0.56841,883,0,883,-0.56841
884,0.75087,884,0.56841,884,0,884,-0.56841
885,0.75087,885,0.56841,885,0,885,-0.56841
886,0.75087,886,0.56841,886,0,886,-0.56841
887,0.75087,887,0.56841,887,0,887,-0.56841
888,0.75087,888,0.56841,888,0,888,-0.56841
889,0.75087,889,0.56841,889,0,889,-0.56841
890,0.75087,890,0.56841,890,0,890,-0.56841
891,0.75087,891,0.56841,891,0,891,-0.56841
892,0.75087,892,0.56841,892,0,892,-0.56841
893,0.75087,893,0.56841,893,0,893,-0.56841
894,0.75087,894,0.56841,894,0,894,-0.56841
895,0.75087,895,0.56841,895,0,895,-0.56841
896,0.75087,896,0.56841,896,0,896,-0.56841
897,0.75087,897,0.56841,897,0,897,-0.56841
898,0.75087,898,0.56841,898,0,898,-0.56841
899,0.75087,899,0.56841,899,0,899,-0.56841
900,0.75087,900,0.56841,900,0,900,-0.56841
901,0.75087,901,0.56841,901,0,901,-0.56841
902,0.75087,902,0.56841,902,0,902,-0.56841
903,0.75087,903,0.56841,903,0,903,-0.56841
904,0.75087,904,0.56841,904,0,904,-0.56841
905,0.75087,905,0.56841,905,0,905,-0.56841
906,0.75087,906,0.56841,906,0,906,-0.56841
907,0.75087,907,0.56841,907,0,907,-0.56841
908,0.75087,908,0.56841,908,0,908,-0.56841
909,0.75087,909,0.56841,909,0,909,-0.56841
910,0.75087,910,0.56841,910,0,910,-0.56841
911,0.75087,911,0.56841,911,0,911,-0.56841
912,0.75087,912,0.56841,912,0,912,-0.56841
913,0.75087,913,0.56841,913,0,913,-0.56841
914,0.75087,914,0.56841,914,0,914,-0.56841
915,0.75087,915,0.56841,915,0,915,-0.56841
916,0.75087,916,0.56841,916,0,916,-0.56841
917,0.75087,917,0.56841,917,0,917,-0.56841
918,0.75087,918,0.56841,918,0,918,-0.56841
919,0.75087,919,0.56841,919,0,919,-0.56841
920,0.75087,920,0.56841,920,0,920,-0.56841
921,0.75087,921,0.56841,921,0,921,-0.56841
922,0.75087,922,0.56841,922,0,922,-0.56841
923,0.75087,923,0.56841,923,0,923,-0.56841
924,0.75087,924,0.56841,924,0,924,-0.56841
925,0.75087,925,0.56841,925,0,925,-0.56841
926,0.75087,926,0.56841,926,0,926,-0.56841
927,0.75087,927,0.56841,927,0,927,-0.56841
928,0.75087,928,0.56841,928,0,928,-0.56841
929,0.75087,929,0.56841,929,0,929,-0.56841
930,0.75087,930,0.56841,930,0,930,-0.56841
931,0.75087,931,0.56841,931,0,931,-0.56841
932,0.75087,932,0.56841,932,0,932,-0.56841
933,0.75087,933,0.56841,933,0,933,-0.56841
934,0.75087,934,0.56841,934,0,934,-0.56841
935,0.75087,935,0.56841,935,0,935,-0.56841
936,0.75087,936,0.56841,936,0,936,-0.56841
937,0.75087,937,0.56841,937,0,937,-0.56841
938,0.75087,938,0.56841,938,0,938,-0.56841
939,0.75087,939,0.56841,939,0,939,-0.56841
940,0.75087,940,0.56841,940,0,940,-0.56841
941,0.75087,941,0.56841,941,0,941,-0.56841
942,0.75087,942,0.56841,942,0,942,-0.56841
943,0.75087,943,0.56841,943,0,943,-0.56841
944,0.75087,944,0.56841,944,0,944,-0.56841
945,0.75087,945,0.56841,945,0,945,-0.56841
946,0.75087,946,0.56841,946,0,946,-0.56841
947,0.75087,947,0.56841,947,0,947,-0.56841
948,0.75087,948,0.56841,948,0,948,-0.56841
949,0.75087,949,0.56841,949,0,949,-0.56841
950,0.75087,950,0.56841,950,0,950,-0.56841
951,0.75087,951,0.56841,951,0,951,-0.56841
952,0.75087,952,0.56841,952,0,952,-0.56841
953,0.75087,953,0.56841,953,0,953,-0.56841
954,0.75087,954,0.56841,954,0,954,-0.56841
955,0.75087,955,0.56841,955,0,955,-0.56841
956,0.75087,956,0.56841,956,0,956,-0.56841
957,0.75087,957,0.56841,957,0,957,-0.56841
958,0.75087,958,0.56841,958,0,958,-0.56841
959,0.75087,959,0.56841,959,0,959,-0.56841
960,0.75087,960,0.56841,960,0,960,-0.56841
961,0.75087,961,0.56841,961,0,961,-0.56841
962,0.75087,962,0.56841,962,0,962,-0.56841
963,0.75087,963,0.56841,963,0,963,-0.56841
964,0.75087,964,0.56841,964,0,964,-0.56841
965,0.75087,965,0.56841,965,0,965,-0.56841
966,0.75087,966,0.56841,966,0,966,-0.56841
967,0.75087,967,0.56841,967,0,967,-0.56841
968,0.75087,968,0.56841,968,0,968,-0.56841
969,0.75087,969,0.56841,969,0,969,-0.56841
970,0.75087,970,0.56841,970,0,970,-0.56841
971,0.75087,971,0.56841,971,0,971,-0.56841
972,0.75087,972,0.56841,972,0,972,-0.56841
973,0.75087,973,0.56841,973,0,973,-0.56841
974,0.75087,974,0.56841,974,0,974,-0.56841
975,0.75087,975,0.56841,975,0,975,-0.56841
976,0.75087,976,0.56841,976,0,976,-0.56841
977,0.75087,977,0.56841,977,0,977,-0.56841
978,0.75087,978,0.56841,978,0,978,-0.56841
979,0.75087,979,0.56841,979,0,979,-0.56841
980,0.75087,980,0.56841,980,0,980,-0.56841
981,0.75087,981,0.56841,981,0,981,-0.56841
982,0.75087,982,0.56841,982,0,982,-0.56841
983,0.75087,983,0.56841,983,0,983,-0.56841
984,0.75087,984,0.56841,984,0,984,-0.56841
985,0.75087,985,0.56841,985,0,985,-0.56841
986,0.75087,986,0.56841,986,0,986,-0.56841
987,0.75087,987,0.56841,987,0,987,-0.56841
988,0.75087,988,0.56841,988,0,988,-0.56841
989,0.75087,989,0.56841,989,0,989,-0.56841
990,0.75087,990,0.56841,990,0,990,-0.56841
991,0.75087,991,0.56841,991,0,991,-0.56841
992,0.75087,992,0.56841,992,0,992,-0.56841
993,0.75087,993,0.56841,993,0,993,-0.56841
994,0.75087,994,0.56841,994,0,994,-0.56841
995,0.75087,995,0.56841,995,0,995,-0.56841
996,0.75087,996,0.56841,996,0,996,-0.56841
997,0.75087,997,0.56841,997,0,997,-0.56841
998,0.75087,998,0.56841,998,0,998,-0.56841
999,0.75087,999,0.56841,999,0,999,-0.56841
1000,0.75087,1000,0.56841,1000,0,1000,-0.56841
1001,0.75087,1001,0.56841,1001,0,1001,-0.56841
1002,0.75087,1002,0.56841,1002,0,1002,-0.56841
1003,0.75087,1003,0.56841,1003,0,1003,-0.56841
1004,0.75087,1004,0.56841,1004,0,1004,-0.56841
1005,0.75087,1005,0.56841,1005,0,1005,-0.56841
1006,0.75087,1006,0.56841,1006,0,1006,-0.56841
1007,0.75087,1007,0.56841,1007,0,1007,-0.56841
1008,0.75087,1008,0.56841,1008,0,1008,-0.56841
1009,0.75087,1009,0.56841,1009,0,1009,-0.56841
1010,0.75087,1010,0.56841,1010,0,1010,-0.56841
1011,0.75087,1011,0.56841,1011,0,1011,-0.56841
1012,0.75087,1012,0.56841,1012,0,1012,-0.56841
1013,0.75087,1013,0.56841,1013,0,1013,-0.56841
1014,0.75087,1014,0.56841,1014,0,1014,-0.56841
1015,0.75087,1015,0.56841,1015,0,1015,-0.56841
1016,0.75087,1016,0.56841,1016,0,1016,-0.56841
1017,0.75087,1017,0.56841,1017,0,1017,-0.56841
1018,0.75087,1018,0.56841,1018,0,1018,-0.56841
1019,0.75087,1019,0.56841,1019,0,1019,-0.56841
1020,0.75087,1020,0.56841,1020,0,1020,-0.56841
1021,0.75087,1021,0.56841,1021,0,1021,-0.56841
1022,0.75087,1022,0.56841,1022,0,1022,-0.56841
1023,0.75087,1023,0.56841,1023,0,1023,-0.56841
1024,0.75087,1024,0.56841,1024,0,1024,-0.56841
1025,0.75087,1025,0.56841,1025,0,1025,-0.56841
1026,0.75087,1026,0.56841,1026,0,1026,-0.56841
